Updated,Type,Module,Source,F/P,Data
2024-05-27 16:47:05,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:6e:6f:c9:32:c8:ba:32:50:66:cc:22:45:d7:71:a9:89:3f
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
        Validity
            Not Before: May 12 18:13:12 2018 GMT
            Not After : Aug 10 18:13:12 2018 GMT
        Subject: CN=secure0132.hubspot.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:bf:57:46:fa:a3:28:ea:d3:8a:da:2b:c8:89:d0:
                    2d:ba:c3:50:0f:27:1d:bc:bf:6b:2b:cb:74:cc:25:
                    68:ab:1d:6d:a2:b2:50:f9:f0:5f:2d:5c:c0:ca:ba:
                    6d:40:df:cd:0f:ef:ed:ce:0f:e2:26:5a:38:7f:e8:
                    c8:5d:72:11:ea:b7:d4:59:a1:47:78:a4:d2:9b:3f:
                    05:5f:ac:37:36:64:94:ca:34:7d:a9:21:7f:0a:d4:
                    9a:f9:62:3c:46:9e:69:a2:dc:64:28:84:fe:93:"
2024-05-27 14:21:56,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:70:39:09:35:ca:0b:89:78:4a:31:97:ea:1b:04:7a:f7:cc
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: May 25 00:26:47 2021 GMT
            Not After : Aug 23 00:26:47 2021 GMT
        Subject: CN=difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:af:a0:54:d4:76:a6:64:1b:4e:3c:b6:1b:29:7a:
                    ab:b3:d2:35:15:a5:2c:19:db:a9:7f:5e:6c:aa:a4:
                    a0:95:ee:ab:d9:92:aa:46:6a:de:03:72:1e:b6:b6:
                    aa:0b:37:45:d6:ae:ec:8b:a4:6a:e2:fc:f8:24:b4:
                    ba:6d:97:7e:db:7a:bc:15:86:5e:69:3a:9e:b6:4b:
                    6a:ad:ed:64:af:23:5f:5a:5f:d4:1f:fc:0e:89:72:
                    c1:39:66:6a:62:65:c8:22:41:f4:c3:02:d6:58:39:
                    be:41:a9:ec"
2024-05-27 14:22:55,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:70:39:09:35:ca:0b:89:78:4a:31:97:ea:1b:04:7a:f7:cc
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: May 25 00:26:47 2021 GMT
            Not After : Aug 23 00:26:47 2021 GMT
        Subject: CN=difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:af:a0:54:d4:76:a6:64:1b:4e:3c:b6:1b:29:7a:
                    ab:b3:d2:35:15:a5:2c:19:db:a9:7f:5e:6c:aa:a4:
                    a0:95:ee:ab:d9:92:aa:46:6a:de:03:72:1e:b6:b6:
                    aa:0b:37:45:d6:ae:ec:8b:a4:6a:e2:fc:f8:24:b4:
                    ba:6d:97:7e:db:7a:bc:15:86:5e:69:3a:9e:b6:4b:
                    6a:ad:ed:64:af:23:5f:5a:5f:d4:1f:fc:0e:89:72:
                    c1:39:66:6a:62:65:c8:22:41:f4:c3:02:d6:58:39:
                    be:41:a9:ec"
2024-05-27 13:10:59,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:70:ac:d9:3f:f2:4d:a7:af:2b:64:2e:33:4f:1c:7b:9e:b0
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Mar 10 12:53:35 2023 GMT
            Not After : Jun  8 12:53:34 2023 GMT
        Subject: CN=shield-dev.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (4096 bit)
                Modulus:
                    00:bf:10:29:af:59:c6:fd:d5:2d:f7:e4:35:dd:6b:
                    ea:be:b2:f7:6b:b8:27:8d:98:71:fb:45:28:dd:c7:
                    27:7a:7d:e0:c8:7c:86:73:fc:96:6e:53:fd:cb:20:
                    88:f2:54:b9:4e:ff:18:d5:f0:a8:18:4a:64:bd:a1:
                    61:25:ec:e5:be:41:05:62:73:4d:b3:2c:e9:ea:14:
                    2f:eb:a5:23:ce:18:70:54:09:ad:45:02:6d:e8:24:
                    de:89:7d:9f:bf:ba:b5:cb:df:41:9d:41:6e:ce:96:
                    "
2024-05-27 13:11:52,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:70:ac:d9:3f:f2:4d:a7:af:2b:64:2e:33:4f:1c:7b:9e:b0
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Mar 10 12:53:35 2023 GMT
            Not After : Jun  8 12:53:34 2023 GMT
        Subject: CN=shield-dev.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (4096 bit)
                Modulus:
                    00:bf:10:29:af:59:c6:fd:d5:2d:f7:e4:35:dd:6b:
                    ea:be:b2:f7:6b:b8:27:8d:98:71:fb:45:28:dd:c7:
                    27:7a:7d:e0:c8:7c:86:73:fc:96:6e:53:fd:cb:20:
                    88:f2:54:b9:4e:ff:18:d5:f0:a8:18:4a:64:bd:a1:
                    61:25:ec:e5:be:41:05:62:73:4d:b3:2c:e9:ea:14:
                    2f:eb:a5:23:ce:18:70:54:09:ad:45:02:6d:e8:24:
                    de:89:7d:9f:bf:ba:b5:cb:df:41:9d:41:6e:ce:96:
                    "
2024-05-27 13:37:25,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:83:6a:c7:47:22:72:8b:79:18:3b:d6:f2:3a:26:07:5c:cc
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Sep 13 00:24:26 2022 GMT
            Not After : Dec 12 00:24:25 2022 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:cb:fc:7c:8a:77:a5:b3:4e:8b:a9:94:98:12:92:
                    2c:9c:6f:c9:29:29:34:8d:84:31:d3:89:d1:08:f4:
                    40:3c:29:05:89:2f:51:b2:b5:e9:00:cd:58:bc:06:
                    62:02:d6:c4:91:0e:99:77:2b:87:89:82:cb:2d:5e:
                    b5:b9:7c:7f:69:49:23:f3:30:37:f0:27:16:6f:c0:
                    37:64:31:a7:64:77:78:16:49:70:3b:f9:ef:e9:8e:
                    3d:85:69:68:67:13:3b:05:98:de:7a:08:d6:64:aa:
                    b8:88:0"
2024-05-27 13:38:18,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:83:6a:c7:47:22:72:8b:79:18:3b:d6:f2:3a:26:07:5c:cc
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Sep 13 00:24:26 2022 GMT
            Not After : Dec 12 00:24:25 2022 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:cb:fc:7c:8a:77:a5:b3:4e:8b:a9:94:98:12:92:
                    2c:9c:6f:c9:29:29:34:8d:84:31:d3:89:d1:08:f4:
                    40:3c:29:05:89:2f:51:b2:b5:e9:00:cd:58:bc:06:
                    62:02:d6:c4:91:0e:99:77:2b:87:89:82:cb:2d:5e:
                    b5:b9:7c:7f:69:49:23:f3:30:37:f0:27:16:6f:c0:
                    37:64:31:a7:64:77:78:16:49:70:3b:f9:ef:e9:8e:
                    3d:85:69:68:67:13:3b:05:98:de:7a:08:d6:64:aa:
                    b8:88:0"
2024-05-27 11:00:13,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:88:06:d1:ca:9d:0f:d0:07:a0:b7:bc:f4:c9:9d:2c:24:78
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Mar 10 00:22:54 2024 GMT
            Not After : Jun  8 00:22:53 2024 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:b8:58:c0:4f:e6:65:34:ba:1f:ce:5f:72:42:77:
                    01:5f:5b:b7:27:a5:70:cd:ce:d7:4d:11:99:24:b4:
                    cc:2f:1c:27:56:f3:62:8e:af:93:92:83:ce:b0:a4:
                    50:7e:58:65:ba:35:f1:dc:ad:80:19:f5:c1:f2:8d:
                    95:a2:79:e8:dd:23:72:71:2e:e6:ac:86:ae:b1:f7:
                    42:e2:06:a8:16:eb:f5:04:02:08:3d:02:22:86:bd:
                    f6:9d:05:74:e4:21:90:0e:6a:57:fb:bd:f0:62:2e:
                    b8:ab:a"
2024-05-27 11:01:46,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:88:06:d1:ca:9d:0f:d0:07:a0:b7:bc:f4:c9:9d:2c:24:78
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Mar 10 00:22:54 2024 GMT
            Not After : Jun  8 00:22:53 2024 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:b8:58:c0:4f:e6:65:34:ba:1f:ce:5f:72:42:77:
                    01:5f:5b:b7:27:a5:70:cd:ce:d7:4d:11:99:24:b4:
                    cc:2f:1c:27:56:f3:62:8e:af:93:92:83:ce:b0:a4:
                    50:7e:58:65:ba:35:f1:dc:ad:80:19:f5:c1:f2:8d:
                    95:a2:79:e8:dd:23:72:71:2e:e6:ac:86:ae:b1:f7:
                    42:e2:06:a8:16:eb:f5:04:02:08:3d:02:22:86:bd:
                    f6:9d:05:74:e4:21:90:0e:6a:57:fb:bd:f0:62:2e:
                    b8:ab:a"
2024-05-27 11:51:54,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:88:37:f4:a1:74:fb:c2:cf:21:e7:6b:b0:3e:dc:3f:60:e4
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Aug 26 20:30:26 2023 GMT
            Not After : Nov 24 20:30:25 2023 GMT
        Subject: CN=shield.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (4096 bit)
                Modulus:
                    00:b7:da:26:ac:16:fb:e4:71:98:48:6f:5e:14:38:
                    c7:7a:2c:28:22:14:06:bc:7f:40:ad:51:78:2d:f4:
                    7b:e3:83:9a:6e:ef:50:78:1d:ec:ab:19:27:61:a9:
                    dd:c1:4e:53:5a:4d:28:c3:65:38:be:79:16:f1:06:
                    ca:81:0d:f3:d1:5b:4f:3d:9e:22:4c:6d:09:1b:7e:
                    a6:ea:50:6b:b8:87:65:13:c1:89:b6:8c:6e:4e:ab:
                    4f:2f:d8:a9:91:90:e6:6a:9a:f6:a3:03:65:66:a7:
                    23:f"
2024-05-27 11:53:01,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:88:37:f4:a1:74:fb:c2:cf:21:e7:6b:b0:3e:dc:3f:60:e4
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Aug 26 20:30:26 2023 GMT
            Not After : Nov 24 20:30:25 2023 GMT
        Subject: CN=shield.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (4096 bit)
                Modulus:
                    00:b7:da:26:ac:16:fb:e4:71:98:48:6f:5e:14:38:
                    c7:7a:2c:28:22:14:06:bc:7f:40:ad:51:78:2d:f4:
                    7b:e3:83:9a:6e:ef:50:78:1d:ec:ab:19:27:61:a9:
                    dd:c1:4e:53:5a:4d:28:c3:65:38:be:79:16:f1:06:
                    ca:81:0d:f3:d1:5b:4f:3d:9e:22:4c:6d:09:1b:7e:
                    a6:ea:50:6b:b8:87:65:13:c1:89:b6:8c:6e:4e:ab:
                    4f:2f:d8:a9:91:90:e6:6a:9a:f6:a3:03:65:66:a7:
                    23:f"
2024-05-27 13:54:39,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:92:41:88:d4:d4:18:c7:6a:65:65:52:d0:d7:77:f6:70:38
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Feb 21 00:26:05 2022 GMT
            Not After : May 22 00:26:04 2022 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:e1:89:f9:0e:e0:18:76:5e:f4:49:40:db:ea:41:
                    4a:27:c3:d0:7f:f5:83:86:62:ed:02:80:a0:a6:c7:
                    b0:ff:65:ca:94:50:68:e7:c3:4d:df:40:53:1f:df:
                    57:f1:1a:11:95:6b:0c:54:6f:c1:4a:7a:00:3b:54:
                    6f:a1:29:7f:ac:2a:68:b0:1f:56:c5:bf:86:ad:d9:
                    a0:5e:6f:c6:2c:0d:b1:f1:51:92:b0:36:e7:b5:37:
                    40:7d:c0:24:01:f9:0d:ca:ad:02:e1:08:a7:d8:44:
                    ac:9e:f"
2024-05-27 13:55:28,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:92:41:88:d4:d4:18:c7:6a:65:65:52:d0:d7:77:f6:70:38
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Feb 21 00:26:05 2022 GMT
            Not After : May 22 00:26:04 2022 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:e1:89:f9:0e:e0:18:76:5e:f4:49:40:db:ea:41:
                    4a:27:c3:d0:7f:f5:83:86:62:ed:02:80:a0:a6:c7:
                    b0:ff:65:ca:94:50:68:e7:c3:4d:df:40:53:1f:df:
                    57:f1:1a:11:95:6b:0c:54:6f:c1:4a:7a:00:3b:54:
                    6f:a1:29:7f:ac:2a:68:b0:1f:56:c5:bf:86:ad:d9:
                    a0:5e:6f:c6:2c:0d:b1:f1:51:92:b0:36:e7:b5:37:
                    40:7d:c0:24:01:f9:0d:ca:ad:02:e1:08:a7:d8:44:
                    ac:9e:f"
2024-05-27 11:22:14,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:97:e0:73:10:dc:4b:46:fb:c9:1a:c4:83:3b:bc:30:1e:c6
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Jan  2 00:25:24 2024 GMT
            Not After : Apr  1 00:25:23 2024 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:af:1f:e2:86:80:83:34:d6:04:10:54:05:fc:30:
                    5f:ca:6b:d8:63:72:f5:ca:05:37:4d:9c:b8:29:63:
                    ae:b4:bf:7d:02:db:77:e2:81:54:cb:c9:df:21:37:
                    bd:81:80:b3:9c:a8:3e:d7:5a:ee:7e:d6:af:a3:a2:
                    df:57:24:60:48:c3:99:2f:dc:3d:87:68:85:cd:cc:
                    79:1a:65:5d:5b:7a:4e:80:b8:96:7f:95:9e:df:0a:
                    c3:31:2a:77:3a:4a:a6:be:b0:29:dd:55:66:19:d1:
                    6c:a4:a"
2024-05-27 11:23:09,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:97:e0:73:10:dc:4b:46:fb:c9:1a:c4:83:3b:bc:30:1e:c6
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Jan  2 00:25:24 2024 GMT
            Not After : Apr  1 00:25:23 2024 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:af:1f:e2:86:80:83:34:d6:04:10:54:05:fc:30:
                    5f:ca:6b:d8:63:72:f5:ca:05:37:4d:9c:b8:29:63:
                    ae:b4:bf:7d:02:db:77:e2:81:54:cb:c9:df:21:37:
                    bd:81:80:b3:9c:a8:3e:d7:5a:ee:7e:d6:af:a3:a2:
                    df:57:24:60:48:c3:99:2f:dc:3d:87:68:85:cd:cc:
                    79:1a:65:5d:5b:7a:4e:80:b8:96:7f:95:9e:df:0a:
                    c3:31:2a:77:3a:4a:a6:be:b0:29:dd:55:66:19:d1:
                    6c:a4:a"
2024-05-27 11:54:12,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:9c:58:b2:9f:1d:b3:7a:dd:34:bf:84:c0:8c:16:5a:29:64
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Aug 19 00:24:52 2023 GMT
            Not After : Nov 17 00:24:51 2023 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:c3:c7:c1:80:e0:98:8e:60:3f:b5:b7:25:dd:91:
                    ab:ef:ec:1c:2f:19:cb:02:d6:c9:f5:3a:f3:1e:ee:
                    80:46:73:25:a7:bb:6e:31:f2:a3:55:93:b5:bf:d5:
                    3a:df:b1:3e:89:0a:f2:0d:06:93:20:e5:08:fa:6a:
                    35:ab:f4:a8:8e:06:62:62:92:09:27:d5:e8:f8:81:
                    e1:a9:d5:58:1e:5b:59:d7:64:3e:54:23:42:a8:21:
                    33:99:92:93:3b:69:2b:e8:9d:67:48:8c:29:5f:4a:
                    6e:56:e"
2024-05-27 11:55:12,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:9c:58:b2:9f:1d:b3:7a:dd:34:bf:84:c0:8c:16:5a:29:64
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Aug 19 00:24:52 2023 GMT
            Not After : Nov 17 00:24:51 2023 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:c3:c7:c1:80:e0:98:8e:60:3f:b5:b7:25:dd:91:
                    ab:ef:ec:1c:2f:19:cb:02:d6:c9:f5:3a:f3:1e:ee:
                    80:46:73:25:a7:bb:6e:31:f2:a3:55:93:b5:bf:d5:
                    3a:df:b1:3e:89:0a:f2:0d:06:93:20:e5:08:fa:6a:
                    35:ab:f4:a8:8e:06:62:62:92:09:27:d5:e8:f8:81:
                    e1:a9:d5:58:1e:5b:59:d7:64:3e:54:23:42:a8:21:
                    33:99:92:93:3b:69:2b:e8:9d:67:48:8c:29:5f:4a:
                    6e:56:e"
2024-05-27 13:19:35,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:a7:d5:3c:2b:71:25:d1:dc:46:eb:11:86:b3:c7:67:d1:19
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Jan 27 00:26:03 2023 GMT
            Not After : Apr 27 00:26:02 2023 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:e9:14:e8:f3:1f:60:c9:c7:33:46:5c:22:d0:8d:
                    17:e9:aa:08:a4:95:c7:d3:fe:81:67:d4:a5:7e:2a:
                    79:49:34:23:21:16:b6:b2:c0:2b:a8:01:99:00:c2:
                    20:b0:f3:eb:e9:0f:cf:f7:38:e5:a8:e1:cb:a1:37:
                    53:a1:af:10:34:a4:4f:6b:a8:cd:f1:e9:14:b7:83:
                    ed:22:ac:c1:64:ca:8e:11:96:ce:be:54:69:a0:f0:
                    af:96:e7:bb:27:e9:76:85:b1:cc:f2:59:72:d8:02:
                    42:6a:3"
2024-05-27 13:20:55,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:a7:d5:3c:2b:71:25:d1:dc:46:eb:11:86:b3:c7:67:d1:19
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Jan 27 00:26:03 2023 GMT
            Not After : Apr 27 00:26:02 2023 GMT
        Subject: CN=www.difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:e9:14:e8:f3:1f:60:c9:c7:33:46:5c:22:d0:8d:
                    17:e9:aa:08:a4:95:c7:d3:fe:81:67:d4:a5:7e:2a:
                    79:49:34:23:21:16:b6:b2:c0:2b:a8:01:99:00:c2:
                    20:b0:f3:eb:e9:0f:cf:f7:38:e5:a8:e1:cb:a1:37:
                    53:a1:af:10:34:a4:4f:6b:a8:cd:f1:e9:14:b7:83:
                    ed:22:ac:c1:64:ca:8e:11:96:ce:be:54:69:a0:f0:
                    af:96:e7:bb:27:e9:76:85:b1:cc:f2:59:72:d8:02:
                    42:6a:3"
2024-05-27 14:37:29,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:b8:e3:45:e6:91:13:d4:27:bc:5b:ce:e3:c0:e5:30:39:c4
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Jan  9 00:05:13 2021 GMT
            Not After : Apr  9 00:05:13 2021 GMT
        Subject: CN=difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:ce:e5:fe:e3:51:06:d7:11:56:87:b6:21:f8:1e:
                    45:f2:fc:fa:c1:79:48:2a:77:45:00:ee:d1:cb:3a:
                    ad:83:cc:58:15:82:35:24:52:24:17:5a:df:1a:61:
                    37:6b:82:dc:51:f6:11:54:77:66:5a:22:05:d9:4c:
                    32:92:49:62:2b:1d:28:8f:f0:5b:d9:ff:ed:cb:d4:
                    04:2b:f3:b8:cc:17:5d:e0:a4:ff:37:89:80:49:43:
                    c9:9d:7f:d7:54:d1:bb:59:5c:95:de:04:4b:38:f5:
                    2e:bf:f2:54"
2024-05-27 14:38:52,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:b8:e3:45:e6:91:13:d4:27:bc:5b:ce:e3:c0:e5:30:39:c4
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Jan  9 00:05:13 2021 GMT
            Not After : Apr  9 00:05:13 2021 GMT
        Subject: CN=difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:ce:e5:fe:e3:51:06:d7:11:56:87:b6:21:f8:1e:
                    45:f2:fc:fa:c1:79:48:2a:77:45:00:ee:d1:cb:3a:
                    ad:83:cc:58:15:82:35:24:52:24:17:5a:df:1a:61:
                    37:6b:82:dc:51:f6:11:54:77:66:5a:22:05:d9:4c:
                    32:92:49:62:2b:1d:28:8f:f0:5b:d9:ff:ed:cb:d4:
                    04:2b:f3:b8:cc:17:5d:e0:a4:ff:37:89:80:49:43:
                    c9:9d:7f:d7:54:d1:bb:59:5c:95:de:04:4b:38:f5:
                    2e:bf:f2:54"
2024-05-27 11:48:14,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:be:4a:6c:68:8b:89:0b:fe:0f:44:b6:e5:a2:ea:50:85:ba
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Sep 22 16:25:43 2023 GMT
            Not After : Dec 21 16:25:42 2023 GMT
        Subject: CN=difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:e2:eb:03:81:0d:8f:94:e1:4f:f9:a1:e6:eb:e6:
                    87:fc:7b:68:1e:f5:07:c5:0e:e0:d4:b2:ea:96:53:
                    a0:2f:6c:ca:c4:c6:e0:26:af:9c:53:f9:b2:8d:f8:
                    51:02:e5:89:23:ee:cc:43:53:74:7c:a6:b7:26:53:
                    db:e1:c9:7b:d2:ec:3f:71:04:bf:6c:4f:94:ed:96:
                    d9:a4:63:bc:52:ec:30:6b:c0:e6:ab:39:84:75:8c:
                    22:80:0d:5c:5e:6a:95:95:e3:a2:0c:48:cd:13:0f:
                    30:a4:14:f4"
2024-05-27 11:49:05,SSL_CERTIFICATE_RAW,sfp_crt,difenda.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            04:be:4a:6c:68:8b:89:0b:fe:0f:44:b6:e5:a2:ea:50:85:ba
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Let's Encrypt, CN=R3
        Validity
            Not Before: Sep 22 16:25:43 2023 GMT
            Not After : Dec 21 16:25:42 2023 GMT
        Subject: CN=difenda.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                RSA Public-Key: (2048 bit)
                Modulus:
                    00:e2:eb:03:81:0d:8f:94:e1:4f:f9:a1:e6:eb:e6:
                    87:fc:7b:68:1e:f5:07:c5:0e:e0:d4:b2:ea:96:53:
                    a0:2f:6c:ca:c4:c6:e0:26:af:9c:53:f9:b2:8d:f8:
                    51:02:e5:89:23:ee:cc:43:53:74:7c:a6:b7:26:53:
                    db:e1:c9:7b:d2:ec:3f:71:04:bf:6c:4f:94:ed:96:
                    d9:a4:63:bc:52:ec:30:6b:c0:e6:ab:39:84:75:8c:
                    22:80:0d:5c:5e:6a:95:95:e3:a2:0c:48:cd:13:0f:
                    30:a4:14:f4"
